,Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF ,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,IDHL-Setor,quintilLongevidade,AlfabIDHM,quintilAlfabetizacao
694,355180105000022,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),8,0,1.0,1.0,1.0,0.0,560.0,0.0,560.0,0.0,560.0,0.0,560.0,0.0,,,,
695,355180105000023,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),8,0,132.0,441.0,3.34,4.18,595.47,1073148.71,845.18,1314723.17,384.89,527530.61,740.0,752716.81,0.85,5.0,0.7677419354838709,1.0
696,355180105000025,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),8,0,93.0,336.0,3.61,4.39,813.23,1493226.44,911.2,1584959.51,398.88,750535.82,822.31,1202548.12,0.85,5.0,0.9039084055704012,2.0
697,355180105000026,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),5,0,54.0,155.0,2.87,2.68,389.07,93621.32,466.89,75614.56,240.55,77353.15,371.22,70783.35,0.7833333333333333,3.0,0.9197530864197532,2.0
698,355180105000027,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),8,0,23.0,123.0,5.35,7.51,278.0,168264.73,710.44,117096.78,104.26,72446.33,660.33,93379.52,0.95,5.0,0.8850574712643677,1.0
699,355350005000001,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),1,0,208.0,704.0,3.38,3.33,1067.1,768632.24,1162.08,726452.29,590.87,576215.07,954.73,583680.64,0.8166666666666667,4.0,0.9575606513791958,4.0
700,355350005000002,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),1,0,270.0,918.0,3.4,2.66,770.61,487815.29,835.61,474595.84,455.08,413672.0,727.54,463223.17,0.8166666666666667,4.0,0.9145933431647718,2.0
701,355350005000003,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),1,0,171.0,658.0,3.85,3.21,794.93,836490.1,924.71,853159.77,449.18,439411.74,772.48,506147.59,0.7666666666666667,2.0,0.8837555631633002,1.0
702,355350005000004,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),1,0,218.0,758.0,3.48,2.8,907.15,687423.79,993.76,666881.68,532.95,489581.5,850.34,511306.86,0.85,5.0,0.945944763467323,3.0
703,355350005000005,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),1,0,174.0,617.0,3.55,3.02,881.32,1403593.44,923.79,1432172.51,510.17,710203.1,763.7,870003.77,0.7666666666666667,2.0,0.9338118022328548,3.0
704,355350005000006,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),1,0,317.0,1107.0,3.49,2.76,1017.15,903418.47,1111.85,882164.51,564.53,650665.57,906.01,735014.4,0.8,3.0,0.9671429848420999,5.0
705,355350005000007,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),8,0,128.0,407.0,3.18,2.95,595.54,147040.94,646.01,126726.21,341.93,142269.82,560.56,110528.79,0.8666666666666667,5.0,0.9207680835197615,2.0
706,355350005000008,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),8,0,92.0,263.0,2.86,2.47,980.98,1839793.36,1014.04,1868601.45,531.51,1003434.21,857.15,1341467.47,0.8166666666666667,4.0,0.9550000000000001,4.0
707,355350005000010,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),8,0,61.0,181.0,2.97,2.67,518.59,118954.58,564.89,103137.01,348.94,269162.5,565.65,314217.65,0.85,5.0,0.9160353535353535,2.0
708,355350005000011,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),8,0,94.0,326.0,3.47,4.38,1091.55,3602809.73,1140.07,3708803.73,524.83,1542868.49,876.89,2273658.67,0.8166666666666667,4.0,0.9312422047076931,3.0
709,355350005000012,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),8,0,81.0,239.0,2.95,2.65,638.77,221273.33,699.19,199664.95,396.09,255790.98,651.64,254283.34,0.7666666666666667,2.0,0.9633911368015414,4.0
710,355350005000013,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),8,0,135.0,470.0,3.48,3.13,600.7,316887.85,687.24,302948.87,356.72,238575.32,628.88,249485.85,0.85,5.0,0.9401254449906764,3.0
711,355350005000014,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),8,0,117.0,385.0,3.29,3.41,569.97,167505.16,653.79,137038.72,300.22,149575.19,583.77,125167.25,0.7666666666666667,2.0,0.8857045989390132,1.0
712,355350005000015,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),1,0,107.0,330.0,3.08,2.32,1317.36,2391434.54,1409.58,2429227.74,787.0,1658912.94,1194.48,2033015.33,0.9333333333333333,5.0,0.9833333333333334,5.0
713,355350005000016,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),1,0,175.0,613.0,3.5,3.06,860.11,2167537.35,946.67,2304579.97,495.57,990975.99,743.35,1303230.72,0.7333333333333333,1.0,0.9423413596207714,3.0
714,410020205000001,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),1,0,144.0,457.0,3.17,2.69,1291.09,7440525.2,1377.16,7820841.26,716.71,3040767.47,1065.74,4153749.88,0.7333333333333333,1.0,0.9657316863956081,4.0
715,410020205000002,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),1,0,200.0,607.0,3.04,2.25,1442.03,3279701.16,1494.33,3320710.6,932.58,2856669.26,1348.77,3572171.58,0.7666666666666667,2.0,0.9802706552706554,5.0
716,410020205000003,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,155.0,461.0,2.97,2.91,672.13,1244930.88,777.46,1358990.19,400.75,697466.54,663.19,981424.04,0.8333333333333334,4.0,0.9038720538720538,2.0
717,410020205000004,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,186.0,594.0,3.19,3.36,618.12,449935.46,701.04,452177.56,325.02,272228.12,630.93,335689.52,0.8,3.0,0.9456043110084681,3.0
718,410020205000005,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),5,0,7.0,20.0,2.86,1.14,675.71,204061.9,788.33,138336.67,360.79,171200.73,685.5,95080.28,0.9,5.0,0.9629629629629629,4.0
719,410020205000006,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,31.0,123.0,3.97,5.97,510.65,90672.9,608.85,46626.62,256.28,101167.03,557.13,51229.8,0.7666666666666667,2.0,0.8191214470284237,1.0
720,410020205000007,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),5,0,133.0,418.0,3.14,2.73,731.79,295515.35,811.07,262959.12,407.77,241902.78,702.79,209430.67,0.8833333333333333,5.0,0.9550898203592815,4.0
721,410020205000008,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,92.0,319.0,3.47,4.52,425.22,78733.64,535.89,39378.24,216.4,76828.94,489.75,39675.12,0.8166666666666667,4.0,0.8607315389924085,1.0
722,410020205000009,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),5,0,168.0,493.0,2.93,2.79,697.64,425378.12,761.06,415718.64,407.14,321022.11,674.17,351671.02,0.8333333333333334,4.0,0.9003849336259308,2.0
723,410020205000010,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,133.0,481.0,3.62,3.86,410.02,117992.57,612.73,51372.22,231.96,129088.83,567.17,125498.08,0.8166666666666667,4.0,0.8184819601325147,1.0
724,410020205000011,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,51.0,175.0,3.43,2.97,464.51,92397.25,592.25,40864.04,276.29,95394.68,552.59,37316.44,0.7666666666666667,2.0,0.8940972222222223,1.0
725,410020205000012,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,27.0,103.0,3.81,3.62,241.85,90000.28,544.17,33262.88,197.56,71950.0,457.2,47093.22,0.75,2.0,0.6789915966386554,1.0
726,410020205000013,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,75.0,244.0,3.25,2.0,453.07,131505.01,522.77,115044.96,269.98,122592.49,502.12,111333.13,0.7,1.0,0.9000085755938599,2.0
727,410020205000014,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,33.0,106.0,3.21,3.55,251.27,77680.95,518.25,18134.33,161.11,61634.05,472.21,32751.53,0.7,1.0,0.8411027568922306,1.0
728,410020205000015,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,66.0,172.0,2.61,1.97,570.41,132557.38,627.45,109640.86,361.51,168331.8,595.89,137464.01,0.8666666666666667,5.0,0.9197080291970803,2.0
729,410020205000016,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,42.0,153.0,3.64,2.04,559.17,87682.83,602.18,68022.1,317.07,120458.04,565.22,73797.88,0.7833333333333333,3.0,0.8444605708756652,1.0
730,410020205000017,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,59.0,196.0,3.32,3.05,620.46,174720.67,732.14,123376.37,324.93,157544.12,638.78,108677.53,0.6333333333333333,1.0,0.8770973154362416,1.0
731,410020205000018,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),1,0,224.0,729.0,3.25,2.8,759.1,1897872.28,817.5,1996601.52,459.34,862965.6,678.67,1126836.43,0.8333333333333334,4.0,0.9148561895611356,2.0
732,410020205000019,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),1,0,31.0,105.0,3.39,2.45,1055.16,1929119.14,1308.4,2066255.67,552.91,977992.04,1093.53,1351358.44,0.7833333333333333,3.0,0.9517543859649122,4.0
733,410020205000020,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),1,0,43.0,152.0,3.53,3.54,602.72,334020.35,719.92,314042.65,445.67,271249.06,653.64,261783.27,0.7333333333333333,1.0,0.9359770114942529,3.0
734,410020205000021,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),5,0,74.0,257.0,3.47,4.77,617.88,402371.18,749.56,389205.62,386.03,304351.53,634.2,342926.64,0.9,5.0,0.9024618149146452,2.0
735,410310705000001,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),1,0,418.0,1391.0,3.33,2.14,1056.63,777815.52,1123.85,751687.81,618.48,565811.32,938.91,558086.88,0.75,2.0,0.9668530203656913,5.0
736,410310705000002,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),1,0,347.0,1145.0,3.3,2.77,941.46,675064.87,1017.72,652064.5,598.71,536340.51,903.72,533927.14,0.8,3.0,0.944016768368904,3.0
737,410310705000003,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),1,0,241.0,823.0,3.41,3.12,1610.25,3929895.58,1702.06,3997996.85,924.06,2189068.23,1372.95,2637146.9,0.8166666666666667,4.0,0.9551769464839467,4.0
738,410310705000004,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),1,0,254.0,877.0,3.45,2.61,1099.56,899365.87,1173.48,872972.43,658.98,598054.8,958.76,582670.52,0.8,3.0,0.9269161122301574,2.0
739,410310705000005,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,69.0,210.0,3.04,2.54,786.0,364178.03,860.86,333940.38,506.32,324228.35,778.96,286116.06,0.7833333333333333,3.0,0.9894514767932489,5.0
740,410310705000006,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,73.0,216.0,2.96,2.51,664.16,214825.83,723.64,190662.99,415.04,199596.03,652.68,158445.75,0.75,2.0,0.9779005524861878,5.0
741,410310705000007,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,195.0,613.0,3.14,2.2,805.33,1244091.89,918.36,1315317.3,516.34,656931.18,793.77,790085.94,0.8166666666666667,4.0,0.9021017699115044,2.0
742,410310705000008,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,147.0,513.0,3.49,2.44,812.21,1313586.69,884.41,1366893.68,463.26,622911.75,733.06,788540.7,0.7666666666666667,2.0,0.9177332535885167,2.0
743,410310705000009,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,41.0,118.0,2.88,3.06,588.54,120997.8,603.25,114996.86,367.98,137898.87,541.15,108653.53,0.7833333333333333,3.0,0.9006342494714588,2.0
744,410310705000010,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,64.0,230.0,3.59,4.63,357.8,110798.07,532.53,70927.45,267.61,183025.32,549.77,221291.12,0.8833333333333333,5.0,0.7761363636363635,1.0
745,410310705000011,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,23.0,75.0,3.26,2.75,606.52,373978.26,697.5,366230.26,518.57,441515.67,796.83,457082.2,0.8333333333333334,4.0,0.9265536723163842,2.0
746,410310705000012,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,20.0,79.0,3.95,6.05,610.15,90768.66,642.26,74040.43,321.05,111608.12,550.37,63748.83,0.75,2.0,0.9645390070921985,4.0
747,410310705000013,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,62.0,222.0,3.58,3.4,310.03,112542.79,468.83,95317.85,282.24,122678.18,500.83,108070.38,0.8333333333333334,4.0,0.8274572649572649,1.0
748,410310705000014,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,62.0,193.0,3.11,1.84,673.03,1817821.34,907.13,2247081.18,438.69,993916.3,892.87,1624813.07,0.8666666666666667,5.0,0.9552572706935122,4.0
749,410310705000015,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,144.0,458.0,3.18,3.0,666.99,4767590.37,1011.02,6901303.89,410.21,2441539.72,880.35,4839298.01,0.8,3.0,0.9563888888888888,4.0
750,410310705000016,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,253.0,846.0,3.34,2.66,903.05,1593070.21,997.69,1665922.94,527.82,816089.23,838.3,1036361.48,0.75,2.0,0.9667071226291616,5.0
751,410310705000017,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,23.0,80.0,3.48,4.9,354.65,80809.06,509.81,34143.76,277.1,94849.92,544.97,38688.65,0.75,2.0,0.9183673469387754,2.0
752,410310705000018,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,17.0,46.0,2.71,0.97,414.12,111563.24,502.86,89252.75,268.07,87815.92,426.93,71428.23,0.8166666666666667,4.0,0.9583333333333334,4.0
753,410310705000019,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,162.0,554.0,3.42,2.43,831.14,1028221.53,909.76,1054133.8,493.15,526058.61,744.59,607325.05,0.7333333333333333,1.0,0.9271988174427198,2.0
754,410310705000020,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,103.0,347.0,3.37,2.94,783.19,484979.79,831.64,474582.59,439.29,327962.83,701.44,339860.56,0.85,5.0,0.9363991081382386,3.0
755,410310705000021,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),1,0,252.0,864.0,3.43,2.84,1034.29,780328.94,1109.11,753680.79,661.91,591751.84,934.09,580819.33,0.8,3.0,0.9482337303818823,3.0
