city,direction,filename,latitude,longitude,name,pano_id,uf
REGISTRO,0,CAoSLEFGMVFpcE4yUXhTYXZkbGlYYnpMckh6NmVNYkF5TGg1TU9HeGx2dGw3X1pF-0.jpg,-24.504787399999998,-47.8376007,unknown,CAoSLEFGMVFpcE4yUXhTYXZkbGlYYnpMckh6NmVNYkF5TGg1TU9HeGx2dGw3X1pF,unknown
REGISTRO,90,CAoSLEFGMVFpcE4yUXhTYXZkbGlYYnpMckh6NmVNYkF5TGg1TU9HeGx2dGw3X1pF-90.jpg,-24.504787399999998,-47.8376007,unknown,CAoSLEFGMVFpcE4yUXhTYXZkbGlYYnpMckh6NmVNYkF5TGg1TU9HeGx2dGw3X1pF,unknown
REGISTRO,180,CAoSLEFGMVFpcE4yUXhTYXZkbGlYYnpMckh6NmVNYkF5TGg1TU9HeGx2dGw3X1pF-180.jpg,-24.504787399999998,-47.8376007,unknown,CAoSLEFGMVFpcE4yUXhTYXZkbGlYYnpMckh6NmVNYkF5TGg1TU9HeGx2dGw3X1pF,unknown
REGISTRO,270,CAoSLEFGMVFpcE4yUXhTYXZkbGlYYnpMckh6NmVNYkF5TGg1TU9HeGx2dGw3X1pF-270.jpg,-24.504787399999998,-47.8376007,unknown,CAoSLEFGMVFpcE4yUXhTYXZkbGlYYnpMckh6NmVNYkF5TGg1TU9HeGx2dGw3X1pF,unknown
REGISTRO,0,CAoSLEFGMVFpcE1lSmRDNnBLT0UxT3B3azNVdG4xbzhnX3czZUJPdXpKR3Fic01s-0.jpg,-24.5065560201446,-47.8371961042285,unknown,CAoSLEFGMVFpcE1lSmRDNnBLT0UxT3B3azNVdG4xbzhnX3czZUJPdXpKR3Fic01s,unknown
REGISTRO,0,CAoSLEFGMVFpcFBwZ0tuUUNFZF9qT0F6elhtelkySmd2aGVBcERUalZ3UXdJUkt5-0.jpg,-24.504440300000002,-47.8378258,unknown,CAoSLEFGMVFpcFBwZ0tuUUNFZF9qT0F6elhtelkySmd2aGVBcERUalZ3UXdJUkt5,unknown
REGISTRO,90,CAoSLEFGMVFpcFBwZ0tuUUNFZF9qT0F6elhtelkySmd2aGVBcERUalZ3UXdJUkt5-90.jpg,-24.504440300000002,-47.8378258,unknown,CAoSLEFGMVFpcFBwZ0tuUUNFZF9qT0F6elhtelkySmd2aGVBcERUalZ3UXdJUkt5,unknown
REGISTRO,180,CAoSLEFGMVFpcFBwZ0tuUUNFZF9qT0F6elhtelkySmd2aGVBcERUalZ3UXdJUkt5-180.jpg,-24.504440300000002,-47.8378258,unknown,CAoSLEFGMVFpcFBwZ0tuUUNFZF9qT0F6elhtelkySmd2aGVBcERUalZ3UXdJUkt5,unknown
REGISTRO,270,CAoSLEFGMVFpcFBwZ0tuUUNFZF9qT0F6elhtelkySmd2aGVBcERUalZ3UXdJUkt5-270.jpg,-24.504440300000002,-47.8378258,unknown,CAoSLEFGMVFpcFBwZ0tuUUNFZF9qT0F6elhtelkySmd2aGVBcERUalZ3UXdJUkt5,unknown
REGISTRO,90,CAoSLEFGMVFpcE1lSmRDNnBLT0UxT3B3azNVdG4xbzhnX3czZUJPdXpKR3Fic01s-90.jpg,-24.5065560201446,-47.8371961042285,unknown,CAoSLEFGMVFpcE1lSmRDNnBLT0UxT3B3azNVdG4xbzhnX3czZUJPdXpKR3Fic01s,unknown
REGISTRO,180,CAoSLEFGMVFpcE1lSmRDNnBLT0UxT3B3azNVdG4xbzhnX3czZUJPdXpKR3Fic01s-180.jpg,-24.5065560201446,-47.8371961042285,unknown,CAoSLEFGMVFpcE1lSmRDNnBLT0UxT3B3azNVdG4xbzhnX3czZUJPdXpKR3Fic01s,unknown
REGISTRO,270,CAoSLEFGMVFpcE1lSmRDNnBLT0UxT3B3azNVdG4xbzhnX3czZUJPdXpKR3Fic01s-270.jpg,-24.5065560201446,-47.8371961042285,unknown,CAoSLEFGMVFpcE1lSmRDNnBLT0UxT3B3azNVdG4xbzhnX3czZUJPdXpKR3Fic01s,unknown
REGISTRO,0,CAoSLEFGMVFpcE1ob2dIb1ZqTWo5QnlIVGwxSlM5cEQzN181Y1JsR1RLZ0hBalRU-0.jpg,-24.5076954,-47.841576700000005,unknown,CAoSLEFGMVFpcE1ob2dIb1ZqTWo5QnlIVGwxSlM5cEQzN181Y1JsR1RLZ0hBalRU,unknown
REGISTRO,90,CAoSLEFGMVFpcE1ob2dIb1ZqTWo5QnlIVGwxSlM5cEQzN181Y1JsR1RLZ0hBalRU-90.jpg,-24.5076954,-47.841576700000005,unknown,CAoSLEFGMVFpcE1ob2dIb1ZqTWo5QnlIVGwxSlM5cEQzN181Y1JsR1RLZ0hBalRU,unknown
REGISTRO,180,CAoSLEFGMVFpcE1ob2dIb1ZqTWo5QnlIVGwxSlM5cEQzN181Y1JsR1RLZ0hBalRU-180.jpg,-24.5076954,-47.841576700000005,unknown,CAoSLEFGMVFpcE1ob2dIb1ZqTWo5QnlIVGwxSlM5cEQzN181Y1JsR1RLZ0hBalRU,unknown
